2023-06-21 11:58:02.1723|Info|| "bool connect_devices()" "connecting NDF1" |function_name=bool connect_devices(), message=connecting NDF1 
2023-06-21 14:01:10.9163|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:01:13.4207|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:01:15.9362|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:01:18.4627|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:01:20.9832|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:01:23.5154|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:01:26.0417|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:01:28.5616|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:01:31.0787|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:01:33.6090|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:01:36.1394|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:01:38.6475|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:01:41.1724|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:01:43.6888|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:01:46.1963|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:01:48.7162|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:01:51.2291|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:01:53.7480|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:01:56.2640|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:01:58.7904|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:02:01.3117|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:02:03.8325|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:02:06.3382|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:02:08.8596|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:02:11.3915|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:02:13.9214|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:02:16.4554|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:02:18.9883|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:02:21.5162|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:02:24.0374|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:02:26.5534|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:02:29.0727|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:02:31.5953|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:02:34.1210|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:02:36.6424|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:02:39.1642|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:02:41.6973|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:02:44.2235|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:02:46.7466|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:02:49.2762|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:02:51.7910|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:02:54.3005|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:02:56.8173|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:02:59.3395|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:03:01.8688|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:03:04.3794|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:03:06.8862|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:03:09.4061|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:03:11.9116|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:03:14.4313|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:03:16.9522|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:03:19.4961|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:03:22.0288|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:03:24.5471|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:03:27.0809|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:03:29.6111|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:03:32.1344|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:03:34.6530|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:03:37.1714|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:03:39.6777|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:03:42.1871|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:03:44.7073|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:03:47.2372|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:03:49.7571|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:03:52.2804|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:03:54.7915|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:03:57.3111|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:03:59.8171|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:04:02.3329|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:04:04.8621|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:04:07.3829|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:04:09.8988|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:04:12.4180|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:04:14.9495|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:04:17.4749|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:04:19.9822|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:04:22.5209|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:04:25.0392|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:04:27.5545|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:04:30.0697|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:04:32.5910|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:04:35.1172|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:04:37.6385|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:04:40.1597|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:04:42.6800|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:04:45.1982|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:04:47.7115|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:04:50.2348|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:04:52.7560|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:04:55.2773|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:04:57.8025|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:05:00.3148|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:05:02.8261|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:05:05.3355|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:05:07.8640|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:05:10.3724|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:05:12.8995|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:05:15.4223|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:05:17.9494|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:05:20.4774|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:05:22.9954|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:05:25.5277|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:05:28.0595|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:05:30.5874|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:05:33.1184|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:05:35.6383|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:05:38.1715|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:05:40.7052|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:05:43.2175|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:05:45.7274|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:05:48.2565|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:05:50.7799|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:05:53.2970|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:05:55.8174|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:05:58.3352|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:06:00.8585|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:06:03.3774|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:06:05.8947|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:06:08.4239|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:06:10.9519|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:06:13.4805|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:06:16.0134|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:06:18.5381|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:06:21.0574|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:06:23.5916|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:06:26.1154|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:06:28.6462|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:06:31.1682|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:06:33.6909|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:06:36.2083|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:06:38.7262|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:06:41.2485|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:06:43.7654|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:06:46.2874|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:06:48.8117|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:06:51.3263|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:06:53.8554|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:06:56.3755|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:06:58.8928|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:07:01.4118|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:07:03.9228|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:07:06.4429|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:07:08.9635|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:07:11.4955|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:07:14.0137|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:07:16.5475|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:07:19.0740|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:07:21.5955|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:07:24.1155|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:07:26.6317|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:07:29.1493|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:07:31.6825|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:07:34.2116|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:07:36.7336|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:07:39.2429|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:07:41.7675|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:07:44.2855|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:07:46.8164|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:07:49.3487|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:07:51.8664|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:07:54.3756|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:07:56.8998|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:07:59.4356|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:08:01.9556|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:08:04.4656|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:08:06.9764|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:08:09.4918|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:08:11.9988|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:08:14.5124|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:08:17.0415|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:08:19.5718|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:08:22.1017|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:08:24.6091|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:08:27.1288|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:08:29.6476|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:08:32.1656|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:08:34.6857|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:08:37.2157|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:08:39.7376|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:08:42.2613|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:08:44.7950|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:08:47.3219|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:08:49.8417|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:08:52.3700|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:08:54.8926|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:08:57.4125|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:08:59.9194|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:09:02.4350|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:09:04.9512|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:09:07.4589|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:09:09.9884|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:09:12.5172|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:09:15.0269|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:09:17.5416|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:09:20.0599|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:09:22.5696|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:09:25.0834|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:09:27.5990|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:09:30.1124|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:09:32.6208|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:09:35.1296|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:09:37.6384|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:09:40.1451|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:09:42.6588|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:09:45.1684|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:09:47.6844|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:09:50.1885|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:09:52.7005|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:09:55.2099|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:09:57.7204|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:10:00.2379|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:10:02.7543|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:10:05.2687|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:10:07.7906|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:10:10.3166|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:10:12.8428|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:10:15.3710|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
